id,operating_profit,cost_of_goods_sold,total_salary,operating_expenses,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,operating_expense_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity,created_at
859,1926263.49,2276907.20,2589981.94,7706192.42,1491374.22,3624836.26,16.92,20.00,22.75,13.10,67.69,59.75,42.17,-1.92,0.96,0.8182,11445777.00,38.74,1.1,55.47,75.72,25.01,91.71,2025-09-10 19:52:45
860,4606850.72,15723040.00,982690.00,15498986.68,393076.00,14123220.68,23.44,80.00,5.00,2.00,78.86,58.42,40.51,1.07,1.07,0.4607,14726750.00,42.86,6.3,61.30,100.00,85.67,77.90,2025-09-10 19:52:45
861,1769816.36,3046022.68,1182270.84,5683994.40,119663.04,4382060.52,29.58,50.91,19.76,2.00,95.00,58.01,42.49,-0.50,1.04,0.6274,4024479.00,92.71,5.6,100.00,68.30,61.35,57.47,2025-09-10 19:52:45
862,-215565.12,12785241.60,5108521.68,9763613.28,3309667.92,1345423.68,-1.16,68.80,27.49,17.81,52.54,45.33,35.57,19.10,1.84,0.6697,20433585.00,92.34,4.9,73.45,49.25,50.67,71.73,2025-09-10 19:52:45
863,362000.00,1907500.00,570500.00,3994500.00,399500.00,3024500.00,7.24,38.15,11.41,7.99,79.89,56.12,39.30,4.58,1.21,0.1000,1000000.00,51.33,0.0,70.04,62.96,92.74,84.23,2025-09-10 19:52:45
864,852500.00,1000000.00,986500.00,4750000.00,601500.00,3162000.00,17.05,20.00,19.73,12.03,95.00,53.71,30.14,16.15,1.56,0.4299,5337260.00,68.69,1.7,75.08,78.95,73.59,62.64,2025-09-10 19:52:45
865,539000.00,1000000.00,250000.00,2378000.00,722000.00,1406000.00,10.78,20.00,5.00,14.44,47.56,44.02,44.62,11.36,1.68,0.1000,1677370.00,31.54,0.3,20.00,80.59,100.00,83.94,2025-09-10 19:52:45
866,-837185.26,5663495.81,1688427.74,14664799.28,609145.99,12367225.55,-5.36,36.26,10.81,3.90,93.89,43.67,43.42,12.91,1.73,0.2339,11924556.00,95.00,0.0,79.21,100.00,64.42,80.51,2025-09-10 19:52:45
867,7484141.76,11305780.64,1187582.00,10013691.42,2206527.36,6619582.06,31.51,47.60,5.00,9.29,42.16,51.21,37.16,11.63,1.51,0.2390,13369240.00,57.09,7.2,89.86,98.41,67.33,70.36,2025-09-10 19:52:45
868,3309544.70,3678097.50,2012179.40,12666030.30,1503933.20,9149917.70,22.27,24.75,13.54,10.12,85.23,49.09,45.85,5.06,1.40,0.6760,16403050.00,63.21,5.3,100.00,85.29,72.30,86.59,2025-09-10 19:52:45
869,4209959.23,5272933.61,2038039.65,6454464.32,751663.22,3664761.45,52.20,65.38,25.27,9.32,80.03,50.33,49.89,-0.22,1.24,0.8208,5581382.00,54.71,5.0,100.00,58.85,59.87,71.25,2025-09-10 19:52:45
870,3168413.40,4309042.22,1354746.87,4735277.21,750413.70,2630116.64,47.50,64.60,20.31,11.25,70.99,58.35,40.53,1.12,1.07,0.7007,3046638.00,95.00,1.4,81.48,93.01,80.37,88.77,2025-09-10 19:52:45
871,3657950.36,3104869.30,322684.40,4499511.27,711841.79,3464985.08,56.68,48.11,5.00,11.03,69.72,53.69,47.67,-1.36,1.12,0.5050,5231551.00,14.48,0.0,66.27,75.20,50.73,60.71,2025-09-10 19:52:45
872,3308295.74,7958559.49,735176.83,12838566.00,1982544.88,10120844.29,24.48,58.89,5.44,14.67,95.00,45.97,40.10,13.93,1.70,0.6701,10939905.00,67.84,1.0,75.62,51.04,85.95,91.17,2025-09-10 19:52:45
873,458102.10,3390811.78,535166.00,9884516.02,695715.80,8653634.22,4.28,31.68,5.00,6.50,92.35,56.34,45.95,-2.29,1.03,1.3056,9182295.00,51.31,0.0,50.33,40.94,52.09,69.06,2025-09-10 19:52:45
874,1797633.98,8506873.39,2386074.24,13469499.65,2603763.13,8479662.28,10.57,50.02,14.03,15.31,79.20,50.01,52.03,-2.04,1.20,0.9147,14208788.00,71.54,0.0,84.84,60.36,20.00,65.86,2025-09-10 19:52:45
875,1639500.00,1459000.00,869000.00,4750000.00,638500.00,3242500.00,32.79,29.18,17.38,12.77,95.00,47.04,54.17,-1.21,1.29,0.7961,3721525.00,53.34,2.9,100.00,48.75,54.01,100.00,2025-09-10 19:52:45
876,6222361.66,15466819.97,3585920.64,15584095.36,3730259.58,8267915.14,27.59,68.58,15.90,16.54,69.10,50.95,38.38,10.67,1.49,1.0944,20890470.00,63.87,6.0,79.77,95.97,59.43,79.47,2025-09-10 19:52:45
877,662500.00,4000000.00,1141000.00,3493500.00,1250000.00,1102500.00,13.25,80.00,22.82,25.00,69.87,44.66,54.82,0.52,1.40,0.1051,1000000.00,90.60,2.9,64.07,75.63,100.00,78.93,2025-09-10 19:52:45
878,867000.00,1347500.00,1777500.00,2860000.00,402500.00,680000.00,17.34,26.95,35.55,8.05,57.20,42.25,52.56,5.19,1.57,0.6654,1000000.00,95.00,0.0,97.32,52.89,36.44,54.81,2025-09-10 19:52:45
879,1743000.00,3739500.00,1070500.00,4300500.00,379500.00,2850500.00,34.86,74.79,21.41,7.59,86.01,57.99,42.08,-0.07,1.05,0.3847,3972525.00,85.34,5.4,85.66,98.37,63.45,83.78,2025-09-10 19:52:45
880,2990632.63,8479537.63,2314397.10,14436488.80,1393501.08,10728590.62,19.68,55.80,15.23,9.17,95.00,49.01,53.41,-2.42,1.21,0.4708,13793663.00,36.65,1.8,89.92,71.26,75.39,100.00,2025-09-10 19:52:45
881,2213500.00,3018000.00,1241000.00,2303500.00,202000.00,860500.00,44.27,60.36,24.82,4.04,46.07,55.16,43.88,0.96,1.15,0.6698,1000000.00,51.61,0.3,100.00,57.92,100.00,79.36,2025-09-10 19:52:45
882,1491059.81,4161763.42,622832.00,9853202.24,1501025.12,7729345.12,11.97,33.41,5.00,12.05,79.10,55.08,44.55,0.37,1.13,0.4172,6780150.00,87.16,6.7,78.62,65.00,63.41,70.52,2025-09-10 19:52:45
883,1647644.33,15629621.02,3537835.29,16298715.16,629366.68,12131513.19,7.88,74.75,16.92,3.01,77.95,40.10,59.91,-0.01,1.50,0.8197,15922209.00,88.06,3.4,81.88,37.29,100.00,98.04,2025-09-10 19:52:45
884,4516311.01,7585268.80,2204813.25,13995229.90,1429572.46,10360844.19,25.40,42.66,12.40,8.04,78.71,48.05,39.87,12.08,1.60,0.8999,6711334.00,59.90,6.9,77.26,70.12,40.25,50.45,2025-09-10 19:52:45
885,4016871.13,3635780.19,3241122.91,11690488.62,1534230.18,6915135.53,32.57,29.48,26.28,12.44,94.79,51.29,49.15,-0.44,1.21,0.4978,12833990.00,56.64,0.0,42.84,100.00,50.82,100.00,2025-09-10 19:52:45
886,935392.34,5368842.81,644209.60,6395712.91,1931340.38,3820162.93,7.26,41.67,5.00,14.99,49.64,51.51,37.23,11.26,1.49,0.1158,10001804.00,62.68,3.9,100.00,89.27,83.46,96.59,2025-09-10 19:52:45
887,848000.00,1056000.00,999000.00,4119500.00,237000.00,2883500.00,16.96,21.12,19.98,4.74,82.39,37.68,41.29,21.03,2.08,0.4695,1197320.00,56.97,3.1,53.10,100.00,87.52,95.28,2025-09-10 19:52:45
888,5724229.34,10749847.94,4159818.96,18908268.00,3073091.14,11675357.90,28.76,54.01,20.90,15.44,95.00,52.84,44.61,2.55,1.24,0.9515,1000000.00,95.00,0.0,91.05,68.94,25.63,100.00,2025-09-10 19:52:45
889,5223567.46,11481303.95,4481399.10,8161824.16,1249113.96,2431311.10,25.76,56.62,22.10,6.16,40.25,51.67,36.98,11.35,1.49,0.1000,17720478.00,93.89,0.9,77.21,81.03,83.23,81.70,2025-09-10 19:52:45
890,-1825212.18,11252474.04,818480.80,9857782.76,820117.76,8219184.20,-11.15,68.74,5.00,5.01,60.22,55.31,32.11,12.58,1.43,0.6219,8281672.00,95.00,0.4,47.89,88.40,41.06,100.00,2025-09-10 19:52:45
891,1386000.00,3516500.00,956000.00,2326500.00,100000.00,1270500.00,27.72,70.33,19.12,2.00,46.53,44.14,38.14,17.72,1.84,0.1000,1000000.00,79.82,0.0,81.05,68.78,61.18,71.59,2025-09-10 19:52:45
892,556714.73,14972457.89,6508583.57,18326324.66,452613.60,11365127.49,2.46,66.16,28.76,2.00,80.98,56.05,41.04,2.91,1.17,0.1304,19301555.00,29.55,0.0,98.37,48.59,25.35,83.51,2025-09-10 19:52:45
893,18067236.45,12099986.48,2231634.68,23119443.20,2550439.63,18337368.89,74.24,49.72,9.17,10.48,95.00,50.11,38.09,11.80,1.54,0.5947,15429162.00,61.86,5.4,74.04,100.00,90.62,86.90,2025-09-10 19:52:45
894,604500.00,1459500.00,851000.00,4750000.00,643500.00,3255500.00,12.09,29.19,17.02,12.87,95.00,45.26,31.13,23.61,1.96,0.1970,3567910.00,56.67,0.5,54.91,86.88,100.00,100.00,2025-09-10 19:52:45
895,4309657.58,8153805.64,2541829.76,17548970.00,3260413.90,11746726.34,23.33,44.14,13.76,17.65,95.00,50.55,43.58,5.87,1.38,0.1605,23728045.00,10.00,1.4,59.75,68.46,100.00,67.42,2025-09-10 19:52:45
896,6864436.31,14102555.82,5343138.38,10711070.90,662357.89,4705574.63,38.76,79.63,30.17,3.74,60.48,46.93,43.14,9.93,1.58,0.8432,12557403.00,73.29,4.6,72.32,69.42,71.98,83.54,2025-09-10 19:52:45
897,1131217.03,4903029.49,1710302.14,4965103.49,1148369.06,2106432.29,13.85,60.03,20.94,14.06,60.79,40.14,43.69,16.17,1.90,0.7712,7309204.00,76.05,1.5,63.10,70.24,74.48,70.03,2025-09-10 19:52:45
898,2585951.04,13064416.39,6735341.15,21682731.60,4341111.11,10606279.34,11.33,57.24,29.51,19.02,95.00,46.95,53.75,-0.70,1.31,0.7617,18245446.00,80.88,6.4,66.52,100.00,77.18,63.58,2025-09-10 19:52:45
899,3302300.01,12135232.00,2351201.20,12564515.83,1501734.96,8711579.67,21.77,80.00,15.50,9.90,82.83,53.17,51.29,-4.46,1.06,0.3750,13343490.00,62.24,1.2,87.06,70.30,25.53,52.39,2025-09-10 19:52:45
900,2214410.64,3651421.80,990359.82,7289651.37,919687.14,5379604.41,23.50,38.75,10.51,9.76,77.36,42.50,47.78,9.72,1.68,0.4924,9186788.00,95.00,0.0,82.21,48.91,59.36,69.49,2025-09-10 19:52:45
901,2676394.02,3069259.20,3716872.89,14578981.20,653752.21,10208356.10,17.44,20.00,24.22,4.26,95.00,54.25,26.70,19.05,1.62,0.6026,6627202.00,95.00,5.0,71.66,80.48,49.28,88.82,2025-09-10 19:52:45
902,522500.00,2090500.00,1224000.00,3706000.00,273500.00,2208500.00,10.45,41.81,24.48,5.47,74.12,50.29,48.82,0.89,1.27,0.5488,12842755.00,62.60,1.9,66.50,54.04,82.51,83.07,2025-09-10 19:52:45
903,2157630.29,8103249.21,2962766.18,13876458.57,334775.84,10578916.55,12.89,48.41,17.70,2.00,82.90,55.40,44.37,0.23,1.12,0.5736,10906384.00,34.88,4.9,54.92,100.00,87.91,77.92,2025-09-10 19:52:45
904,-709680.62,2609793.24,1795459.26,8383170.45,1455335.83,5132375.36,-6.51,23.94,16.47,13.35,76.90,50.16,45.14,4.70,1.36,0.3238,7615769.00,33.28,0.0,100.00,41.34,49.44,86.70,2025-09-10 19:52:45
905,2104993.84,3944294.59,1572139.75,11847562.95,424228.19,9851195.01,14.34,26.87,10.71,2.89,80.71,54.95,37.86,7.19,1.31,1.5689,10131902.00,47.88,0.7,54.88,64.48,92.19,96.32,2025-09-10 19:52:45
906,1721960.61,11875590.40,3815033.42,14102263.60,494321.45,9792908.73,11.60,80.00,25.70,3.33,95.00,30.37,55.94,13.69,2.08,0.9019,6157416.00,50.21,3.6,44.95,66.52,46.00,72.90,2025-09-10 19:52:45
907,6369559.56,4738672.33,3193179.20,11409211.08,1229115.01,6986916.87,45.50,33.85,22.81,8.78,81.50,49.19,50.90,-0.09,1.27,0.4237,5140589.00,59.81,1.9,41.03,59.79,86.09,54.01,2025-09-10 19:52:45
908,745000.00,3200000.00,355500.00,4449000.00,301500.00,3792000.00,14.90,64.00,7.11,6.03,88.98,50.13,49.49,0.38,1.26,0.2756,1000000.00,95.00,0.3,81.56,55.98,70.37,69.89,2025-09-10 19:52:45
909,168380.61,2215534.40,2144637.30,9055996.86,1236268.20,5675091.36,1.52,20.00,19.36,11.16,81.75,55.09,47.61,-2.70,1.06,0.7694,1381759.00,95.00,3.0,67.09,98.20,75.07,98.49,2025-09-10 19:52:45
910,6139826.82,4198729.18,3562558.09,11987945.92,920120.62,7505267.21,39.57,27.06,22.96,5.93,77.26,46.06,45.20,8.74,1.57,0.1904,11063421.00,41.32,1.6,71.45,75.82,33.67,48.46,2025-09-10 19:52:45
911,1890019.16,3729962.12,786196.47,5611396.79,443532.13,4381668.19,26.42,52.14,10.99,6.20,78.44,51.04,43.54,5.42,1.36,1.0518,7780193.00,95.00,4.6,95.01,92.57,79.81,94.97,2025-09-10 19:52:45
912,3143930.73,3501728.81,603417.67,5045099.66,887163.29,3554518.70,42.88,47.76,8.23,12.10,68.81,54.13,37.89,7.98,1.35,0.4406,3289336.00,10.00,6.0,38.56,22.77,92.59,86.47,2025-09-10 19:52:45
913,2096945.82,4634134.40,5220352.40,22012138.40,1791092.95,15000693.05,9.05,20.00,22.53,7.73,95.00,39.40,51.66,8.94,1.74,0.7965,11388719.00,95.00,5.1,54.02,86.98,63.48,84.63,2025-09-10 19:52:45
914,2543500.32,4638325.97,1935667.41,14400031.60,1374824.07,11089540.12,16.78,30.60,12.77,9.07,95.00,48.94,47.83,3.23,1.36,0.9081,12321071.00,95.00,4.2,63.32,87.58,81.88,96.84,2025-09-10 19:52:45
915,316637.76,8720789.76,2367111.36,12194040.96,1834267.20,7992662.40,2.27,62.52,16.97,13.15,87.42,48.93,49.61,1.46,1.31,0.7886,11142695.00,48.21,0.0,71.23,51.05,20.00,100.00,2025-09-10 19:52:45
916,4273620.03,9519869.10,3542398.92,9323943.82,1948756.74,3832788.16,24.43,54.42,20.25,11.14,53.30,46.38,49.57,4.05,1.44,0.5969,20575061.00,95.00,4.0,60.42,59.95,70.53,73.98,2025-09-10 19:52:45
917,7122291.25,9770841.26,4488019.15,19153799.63,647264.69,14018515.79,29.93,41.06,18.86,2.72,80.49,44.20,53.54,2.26,1.45,0.6165,13319452.00,95.00,8.3,100.00,85.94,27.44,85.97,2025-09-10 19:52:45
918,1491060.04,3760695.21,886576.24,5511280.30,1287953.48,3336750.58,18.50,46.66,11.00,15.98,68.38,49.23,47.66,3.11,1.35,0.1000,8585678.00,54.07,6.4,37.75,55.65,53.31,78.61,2025-09-10 19:52:45
919,4951403.11,4515843.10,1129229.64,7975587.63,1645448.90,5200909.09,46.04,41.99,10.50,15.30,74.16,42.58,44.07,13.35,1.77,0.5733,13767241.00,55.16,2.6,93.59,42.61,33.70,69.35,2025-09-10 19:52:45
920,3934131.66,4351635.27,576826.82,8919220.67,191955.68,8150438.17,40.99,45.34,6.01,2.00,92.93,47.85,42.36,9.79,1.55,0.6904,1392813.00,95.00,0.8,75.53,57.03,49.78,83.75,2025-09-10 19:52:45
921,2945054.29,3364719.90,1554796.40,6958684.46,1517821.45,3886066.61,31.86,36.40,16.82,16.42,75.28,53.60,46.17,0.23,1.17,0.9979,1000000.00,66.00,3.6,88.38,43.40,100.00,44.70,2025-09-10 19:52:45
922,809822.45,5164867.61,3185301.63,14246876.40,2471458.14,8590116.63,5.40,34.44,21.24,16.48,95.00,52.00,49.82,-1.82,1.15,0.1000,7870569.00,94.74,3.1,100.00,54.32,48.55,97.36,2025-09-10 19:52:45
923,7397078.08,6948902.17,1087805.60,14365560.75,2001562.30,11276192.85,34.00,31.94,5.00,9.20,66.03,38.22,51.44,10.34,1.80,0.1760,5353504.00,91.65,1.0,68.65,100.00,89.16,100.00,2025-09-10 19:52:45
924,2854070.44,7538416.17,2359075.14,9756236.55,1104684.62,6292476.79,23.64,62.44,19.54,9.15,80.81,44.15,49.61,6.24,1.55,0.7223,8055142.00,95.00,0.0,98.11,60.55,81.80,56.64,2025-09-10 19:52:45
925,-2967361.92,16315392.00,4596861.70,15517977.22,1186944.77,9734170.75,-14.55,80.00,22.54,5.82,76.09,43.12,51.94,4.94,1.55,1.2781,18033050.00,43.65,9.6,93.09,87.11,98.69,100.00,2025-09-10 19:52:45
926,3697942.04,11064636.66,3292938.03,17331252.80,1477717.34,12560597.43,20.27,60.65,18.05,8.10,95.00,54.90,37.41,7.69,1.32,0.4672,19406368.00,21.25,0.0,37.74,79.08,51.20,100.00,2025-09-10 19:52:45
927,3272019.02,4115747.20,2094915.32,19549799.20,3693883.11,13761000.77,15.90,20.00,10.18,17.95,95.00,58.10,43.35,-1.45,1.01,0.6983,20540917.00,39.85,6.6,76.39,53.56,52.22,84.75,2025-09-10 19:52:45
928,9778249.21,11131788.79,4382890.06,20934208.35,1232687.83,15318630.46,36.41,41.45,16.32,4.59,77.95,48.50,43.64,7.86,1.48,0.5814,17603338.00,64.42,4.9,93.78,44.61,92.72,79.26,2025-09-10 19:52:45
929,3087540.33,4167292.79,985175.60,12466412.04,1247232.31,10234004.13,15.67,21.15,5.00,6.33,63.27,57.97,43.94,-1.91,1.00,0.1000,8149924.00,55.19,0.0,76.88,50.42,67.80,72.38,2025-09-10 19:52:45
930,862500.00,1817000.00,250000.00,4074500.00,346500.00,3478000.00,17.25,36.34,5.00,6.93,81.49,44.29,48.27,7.44,1.58,1.0695,5158365.00,32.66,1.1,56.82,78.09,97.83,100.00,2025-09-10 19:52:45
931,370467.60,3390938.95,1517971.66,5868172.43,653260.74,3696940.03,4.31,39.45,17.66,7.60,68.27,55.50,46.52,-2.02,1.06,0.1000,19125637.00,61.76,0.0,77.95,100.00,20.00,83.40,2025-09-10 19:52:45
932,608500.00,1235500.00,684500.00,3451000.00,459000.00,2307500.00,12.17,24.71,13.69,9.18,69.02,52.03,38.42,9.55,1.44,0.6474,1671350.00,68.46,1.5,66.50,92.84,97.37,98.74,2025-09-10 19:52:45
933,1431500.00,1000000.00,724000.00,2000000.00,111000.00,1165000.00,28.63,20.00,14.48,2.22,40.00,40.35,45.25,14.40,1.85,0.6910,9012340.00,70.19,2.3,100.00,69.30,92.81,82.49,2025-09-10 19:52:45
934,659000.00,3921000.00,1590000.00,4750000.00,365500.00,2794500.00,13.18,78.42,31.80,7.31,95.00,42.13,43.23,14.64,1.81,0.3878,1848110.00,71.47,3.1,65.49,95.80,39.10,94.52,2025-09-10 19:52:45
935,2243000.00,2946500.00,893500.00,3427500.00,651000.00,1883000.00,44.86,58.93,17.87,13.02,68.55,51.12,48.97,-0.09,1.22,0.5664,1000000.00,76.41,1.1,85.20,67.33,62.04,88.85,2025-09-10 19:52:45
936,9391230.67,13904606.90,5639945.23,22484045.20,4264868.36,12579231.61,39.68,58.75,23.83,18.02,95.00,45.90,51.23,2.87,1.42,0.7498,27137337.00,95.00,4.1,63.87,85.48,78.65,78.70,2025-09-10 19:52:45
937,7002784.79,4961085.64,3143954.69,10771787.61,2765931.56,4861901.36,37.42,26.51,16.80,14.78,57.56,54.42,34.45,11.13,1.42,1.2385,13210047.00,46.03,0.0,72.67,100.00,53.75,100.00,2025-09-10 19:52:45
938,10197591.77,7983603.57,3281244.04,16162113.80,2072065.87,10808803.89,53.89,42.19,17.34,10.95,85.41,51.97,33.81,14.22,1.56,0.4259,21586207.00,79.28,4.9,87.35,100.00,100.00,83.91,2025-09-10 19:52:45
939,2512931.99,12178055.03,2940732.52,12532971.02,1576524.17,8015714.33,15.86,76.86,18.56,9.95,79.10,48.79,51.85,-0.64,1.26,0.5462,23759548.00,89.97,4.6,37.34,100.00,82.41,71.05,2025-09-10 19:52:45
940,5915155.25,10728608.36,1121407.39,15869885.03,1671362.76,13077114.88,33.02,59.89,6.26,9.33,88.59,50.28,49.15,0.57,1.26,1.4737,10566717.00,50.06,3.6,20.00,69.74,82.90,95.46,2025-09-10 19:52:45
941,634524.11,3518186.92,822093.15,8026603.20,1215819.16,5988690.89,7.51,41.64,9.73,14.39,95.00,51.12,44.03,4.85,1.34,0.9801,4877007.00,36.72,0.1,80.38,65.20,65.05,80.90,2025-09-10 19:52:45
942,391626.92,6568166.40,503285.75,5278342.72,331692.40,4443364.57,4.77,80.00,6.13,4.04,64.29,50.29,45.29,4.42,1.35,0.7947,11419201.00,65.47,3.3,72.50,83.91,58.87,86.02,2025-09-10 19:52:45
943,1091000.00,4000000.00,379000.00,3301500.00,421500.00,2501000.00,21.82,80.00,7.58,8.43,66.03,49.92,44.47,5.61,1.39,0.6278,1000000.00,69.54,0.0,84.80,57.61,99.97,100.00,2025-09-10 19:52:45
944,954000.00,2867000.00,1312500.00,4413500.00,518000.00,2583000.00,19.08,57.34,26.25,10.36,88.27,52.25,48.03,-0.28,1.19,0.5243,6280335.00,41.04,4.0,69.53,63.63,100.00,61.04,2025-09-10 19:52:45
945,3472945.74,4894920.00,4366268.64,17724505.32,2511093.96,10847142.72,14.19,20.00,17.84,10.26,72.42,38.14,53.95,7.91,1.74,0.8753,24072840.00,67.41,0.0,100.00,100.00,62.53,55.40,2025-09-10 19:52:45
946,5415390.34,6115620.61,2823019.09,10452352.49,733377.27,6895956.13,39.21,44.28,20.44,5.31,75.68,31.03,36.93,32.04,2.53,0.3687,10767736.00,59.40,5.3,87.94,100.00,75.93,62.45,2025-09-10 19:52:45
947,6389537.95,4839570.24,3124408.60,15668949.91,1588716.90,10955824.41,31.33,23.73,15.32,7.79,76.83,44.20,50.85,4.95,1.52,0.7063,7973979.00,95.00,0.0,79.48,71.64,52.03,94.34,2025-09-10 19:52:45
948,797588.05,4506147.20,5731819.24,10819259.43,2591034.64,2496405.55,3.54,20.00,25.44,11.50,48.02,58.96,40.72,0.32,1.03,0.6765,22899612.00,95.00,5.4,96.39,62.00,79.65,100.00,2025-09-10 19:52:45
949,4140821.25,9036713.16,574635.20,7409346.27,229854.08,6604856.99,36.03,78.63,5.00,2.00,64.47,56.84,26.24,16.92,1.50,0.1000,14600343.00,77.50,1.8,69.54,76.09,91.00,62.29,2025-09-10 19:52:45
950,2260045.97,2277900.19,909077.08,4784929.46,148785.12,3727067.26,30.38,30.62,12.22,2.00,64.32,56.27,34.16,9.57,1.33,0.1000,4524762.00,67.00,0.0,45.40,99.73,27.67,96.07,2025-09-10 19:52:45
951,-758938.42,11291627.73,7073392.09,20424688.40,733138.82,12618157.49,-3.53,52.52,32.90,3.41,95.00,61.95,40.01,-1.96,0.90,0.9930,19303079.00,38.41,6.0,57.04,95.26,69.61,83.28,2025-09-10 19:52:45
952,4891627.00,3200389.40,771550.00,14659450.00,2328537.90,11559362.10,31.70,20.74,5.00,15.09,95.00,54.12,45.89,-0.01,1.15,0.5484,12307640.00,88.06,0.6,93.15,83.24,61.21,76.99,2025-09-10 19:52:45
953,768000.00,1882500.00,488500.00,3177500.00,885500.00,1803500.00,15.36,37.65,9.77,17.71,63.55,58.00,43.21,-1.21,1.02,0.4471,10782300.00,85.67,3.7,76.51,74.42,61.38,100.00,2025-09-10 19:52:45
954,1859500.00,4000000.00,724000.00,2467000.00,375000.00,1368000.00,37.19,80.00,14.48,7.50,49.34,48.77,50.97,0.26,1.29,0.6093,6704435.00,26.90,6.9,74.57,15.00,100.00,98.90,2025-09-10 19:52:45
955,5739481.43,6291884.25,2893229.99,9698638.26,1378577.11,5426831.16,35.43,38.84,17.86,8.51,59.87,43.41,47.99,8.60,1.63,1.6310,27693607.00,10.00,0.0,44.36,91.56,72.51,93.42,2025-09-10 19:52:45
956,281980.04,4134247.68,1794338.81,5008210.65,601615.79,2612256.05,3.22,47.21,20.49,6.87,57.19,50.59,42.30,7.11,1.41,0.6302,10886293.00,94.81,1.1,67.94,47.68,52.01,62.77,2025-09-10 19:52:45
957,856000.00,1839500.00,648000.00,4134500.00,518500.00,2968000.00,17.12,36.79,12.96,10.37,82.69,53.03,35.44,11.53,1.46,0.3333,4626415.00,78.10,2.5,100.00,16.27,33.51,60.17,2025-09-10 19:52:45
958,389000.00,1000000.00,850000.00,3846000.00,807000.00,2189000.00,7.78,20.00,17.00,16.14,76.92,38.51,54.73,6.76,1.71,0.1714,6981325.00,95.00,0.5,79.55,100.00,97.82,83.13,2025-09-10 19:52:45
959,840843.19,3103264.17,1355823.27,4336888.78,862955.33,2118110.18,14.45,53.33,23.30,14.83,74.53,63.91,35.07,1.02,0.93,1.0665,10168238.00,76.87,4.5,66.11,42.83,67.40,100.00,2025-09-10 19:52:45
960,3765173.98,4696873.83,958472.83,7324195.99,1550155.77,4815567.39,42.19,52.63,10.74,17.37,82.07,43.26,51.80,4.94,1.54,0.6111,4255361.00,24.78,1.6,70.62,66.23,69.57,100.00,2025-09-10 19:52:45
961,4234090.75,9397654.68,1309496.28,10352462.72,1706937.11,7336029.33,26.74,59.35,8.27,10.78,65.38,48.39,43.81,7.80,1.49,0.9107,5839327.00,77.12,3.7,55.26,93.24,88.35,96.65,2025-09-10 19:52:45
962,987260.90,11855403.89,4489555.14,26198264.00,4533678.53,17175030.33,3.58,42.99,16.28,16.44,95.00,49.07,53.75,-2.82,1.20,0.8955,15312090.00,23.05,0.0,79.91,84.44,90.70,73.99,2025-09-10 19:52:45
963,2696313.31,2915223.85,2756904.62,8523829.18,607867.66,5159056.90,27.59,29.83,28.21,6.22,87.22,54.68,37.64,7.68,1.33,0.7559,1619779.00,95.00,1.1,85.89,37.88,80.91,30.15,2025-09-10 19:52:45
964,-1568736.03,6957108.42,2555697.17,9268484.33,876895.62,5835891.54,-12.97,57.52,21.13,7.25,76.63,51.47,55.33,-6.80,1.04,0.9056,6729684.00,53.80,5.9,76.99,100.00,27.27,74.95,2025-09-10 19:52:45
965,816000.00,2950000.00,579000.00,4653000.00,819500.00,3254500.00,16.32,59.00,11.58,16.39,93.06,47.36,35.82,16.82,1.74,0.4344,1562840.00,95.00,6.2,100.00,54.49,35.79,62.74,2025-09-10 19:52:45
966,-291500.00,1672500.00,930500.00,4351500.00,573500.00,2847500.00,-5.83,33.45,18.61,11.47,87.03,42.11,43.11,14.78,1.82,0.4138,1000000.00,88.96,8.7,68.38,71.96,100.00,100.00,2025-09-10 19:52:45
967,1228443.34,2874242.43,2479526.26,8150249.09,1592645.29,4078077.54,12.48,29.20,25.19,16.18,82.80,51.03,42.44,6.53,1.39,0.1000,5319537.00,95.00,1.5,57.93,100.00,100.00,100.00,2025-09-10 19:52:45
968,4102106.13,13406936.93,6794455.85,16235219.62,2317437.83,7123325.94,18.71,61.15,30.99,10.57,74.05,38.66,40.40,20.94,2.06,1.5097,20327109.00,95.00,1.2,100.00,81.26,62.30,92.67,2025-09-10 19:52:45
969,436844.39,6438706.46,1356659.60,22721334.98,1280686.66,20083988.72,1.61,23.73,5.00,4.72,83.74,48.50,41.59,9.91,1.54,0.4184,28314544.00,41.10,5.7,57.02,94.90,73.69,72.69,2025-09-10 19:52:45
970,429267.37,2933038.52,2389530.64,6019263.17,676788.47,2952944.06,4.96,33.89,27.61,7.82,69.55,44.90,40.57,14.53,1.74,0.1000,1000000.00,44.31,6.1,83.20,49.41,77.61,81.82,2025-09-10 19:52:45
971,2934505.83,5441310.40,3209079.47,11422527.64,1747766.85,6465681.32,22.23,41.22,24.31,13.24,86.53,46.17,44.68,9.15,1.57,0.7669,11236227.00,18.87,8.0,91.04,94.93,77.88,88.55,2025-09-10 19:52:45
