current_month,summary_year_month,total_sales_amount,weekday_sales_amount,weekend_sales_amount,lunch_sales_ratio,dinner_sales_ratio,transaction_count,weekday_transaction_count,weekend_transaction_count,mom_growth_rate,yoy_growth_rate,sales_cv,avg_transaction_value,weekday_avg_transaction_value,weekend_avg_transaction_value,cash_payment_ratio,card_payment_ratio,revisit_customer_sales_ratio,new_customer_ratio,operating_profit,cost_of_goods_sold,total_salary,operating_expenses,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,operating_expense_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity,electricity_usage_kwh,gas_usage_m3,water_usage_ton,energy_eff_appliance_ratio,participate_energy_eff_support,participate_high_eff_equip_support,food_waste_kg_per_day,recycle_waste_kg_per_day,yellow_umbrella_member,yellow_umbrella_months,yellow_umbrella_amount,employment_insurance_employees,customer_review_avg_rating,customer_review_positive_ratio,hygiene_certified,origin_price_violation_count
64,Aug.22,8534215.27,6054400.63,9832348.23,17.93,33.1,5917,4149,1919,-4.36,-0.07,0.4541,40300.7,32859.11,38526.94,50.4,42.03,72.22,25.74,4892603.69,4366387.69,890416.38,7468785.82,2609656.43,3968713.01,36.54,32.61,6.65,19.49,55.78,42.03,43.33,14.64,1.82,0.3987,9390560,95,0,56.26,56.62,35.24,71.91,2239.49,1022.62,14.85,49.33,0,0,4.36,1.87,1,14,441000,0,3.35,73.29,0,0
64,May.18,6413556.89,0,4970218.96,19.45,36.56,1659,4561,394,-2.37,-2.61,0.3379,34869.47,34388.08,38040.87,52.12,43.97,75.77,26.85,2559618,2822326.08,396840,5126379.12,703200.48,4026338.64,32.25,35.56,5,8.86,64.59,51.65,50.51,-2.16,1.15,0.109,4355895,16.26,4.1,57.88,86.56,74.32,75.27,1891.49,1317.9,29.99,18.55,0,0,8.03,4.32,1,103,474000,0,3.85,98,0,0
64,Feb.25,3669951.64,20992723.92,10657350.42,24.94,35.6,2050,5011,911,-2.07,-0.32,0.4882,37852.93,32576,38184.91,51.43,43.32,71.41,24.9,4067626.34,4816512.82,811678.44,8772406.4,1299239.56,6661488.4,44.05,52.16,8.79,14.07,95,57.83,42.7,-0.53,1.04,0.4639,6470379,36.95,0.1,100,100,49.86,76.64,1051.52,1362.14,31.81,49.8,0,0,5.47,2.11,1,45,697000,0,4.56,72.83,0,0
64,Aug.23,26837635.3,30951782.91,5656349.63,20.8,31.27,5638,4291,696,-7.12,-2.86,0.3747,40099.36,33375.5,38782.1,54.7,44.45,72.39,25.57,1105216.79,5619252.9,2152202.98,11063814,1519818.66,7391792.36,9.49,48.25,18.48,13.05,95,37.84,48.21,13.95,1.9,0.381,9186090,74.58,0.4,50.31,100,82.96,89.75,4251.43,687.46,28.94,73.47,0,0,7.06,4.04,0,0,0,0,4.83,47.55,0,0
64,Mar.25,20975632.04,5482074.94,4118244.6,19.49,32.98,7647,8217,2685,2.45,-3.93,0.4489,32798.89,33568.44,38459.73,49.86,47.13,72.44,29.36,5161923.4,5211432,4096185.55,22364860.43,938057.76,17330617.12,19.81,20,15.72,3.6,85.83,53.24,45.86,0.9,1.19,0.294,31062825,38.6,3.8,75.28,81.77,65.36,83.86,1569.43,972.04,23.74,18.87,0,0,8.92,2.64,0,0,0,0,4.84,41.63,0,0
64,Dec.23,10358513.81,12438546.54,11973935.74,17.86,34.34,4212,4530,1624,-1.77,0.57,0.4863,38283.85,33988.96,38692.1,52.76,43.8,69.51,26.76,3976957.27,5361393.87,1774633.87,8902329.99,955358.45,6172337.67,28.64,38.61,12.78,6.88,64.11,60.21,39.19,0.6,1.01,0.6485,11857343,95,0,78.3,66.18,100,100,1759.24,1218.91,20.17,50.19,0,0,5.01,2.45,1,53,216000,0,3.09,98,0,0
64,Jun.19,21974127.33,19814047.53,6539895.12,19.42,36.63,7672,2662,1584,-0.59,4.8,0.5098,40317.22,33534.18,38771.24,55.41,44.12,72.73,30.04,2826000,2984000,793500,4750000,235000,3721500,56.52,59.68,15.87,4.7,95,34.9,57.02,8.08,1.83,1.0135,1793125,78.82,0,46.62,97.06,100,85.42,3077.56,283.64,2,21.53,0,0,11.63,4.83,0,0,0,0,3.5,98,0,0
64,Nov.21,19097360.43,9639427.38,4449291.28,20.84,32.7,3635,1754,1081,1.59,-3.15,0.41,32515.92,32090.33,39327.41,51.98,45.85,73.21,27.92,-218500,2593500,610500,2000000,357500,1032000,-4.37,51.87,12.21,7.15,40,50.52,42.64,6.84,1.41,0.7198,7461415,82.21,0,46.92,75.48,86.18,58.23,3361.69,1012.09,12.53,34.14,0,0,4.96,1.09,1,81,106000,0,3.66,98,0,0
63,Sep.24,9458990.81,30949695.75,7140013.37,18.06,35.86,1878,346,0,2.34,-7.24,0.3828,39581.6,33473.64,39131.04,57.39,43.36,73.87,27.17,3597795.26,14553859.87,5264663.71,13485838.08,2202058.18,6019116.19,15.26,61.73,22.33,9.34,57.2,53.17,47.16,-0.33,1.16,0.9609,20733625,65.47,5.6,97.08,50.73,54.93,76.16,1682.67,655.37,12.61,77.83,0,0,4.52,2.36,1,212,120000,0,3.89,98,0,0
63,Jul.19,3333895.73,0,2696094.23,19.05,33.11,7357,2625,0,-1.16,-2.52,0.3746,33740.57,33209.49,39026.76,47.83,43.01,74.42,30.4,1926263.49,2276907.2,2589981.94,7706192.42,1491374.22,3624836.26,16.92,20,22.75,13.1,67.69,59.75,42.17,-1.92,0.96,0.8182,11445777,38.74,1.1,55.47,75.72,25.01,91.71,1714.11,743.38,11.68,14.83,0,0,13.32,5.2,1,200,157000,0,3.49,47.85,0,0
63,Jun.25,10437894.79,7903150.98,9137863.76,19.94,35.93,5622,6267,1149,-2.8,-2.62,0.5122,31333.08,33156.4,38069.72,50.6,48.85,72.09,24.27,4606850.72,15723040,982690,15498986.68,393076,14123220.68,23.44,80,5,2,78.86,58.42,40.51,1.07,1.07,0.4607,14726750,42.86,6.3,61.3,100,85.67,77.9,3114.49,1363.97,18.39,5,0,0,11.52,5.82,0,0,0,0,3.62,92.79,0,0
63,Apr.23,7426793.74,8766826.47,12372135.34,18.96,34.92,4374,6823,954,-4.07,0.59,0.4977,32947.24,34109.77,39505.8,50.74,46.89,72.97,31.66,1769816.36,3046022.68,1182270.84,5683994.4,119663.04,4382060.52,29.58,50.91,19.76,2,95,58.01,42.49,-0.5,1.04,0.6274,4024479,92.71,5.6,100,68.3,61.35,57.47,2501.75,805.17,12.44,25.58,0,0,4.58,1.92,1,200,877000,0,3.46,88.24,0,0
63,Mar.19,56359.44,11849090.23,5449370.5,19.87,35.55,0,2503,1759,2.51,-0.65,0.4419,30034.74,33950.75,38624.2,54.84,46.18,73.59,26.59,-215565.12,12785241.6,5108521.68,9763613.28,3309667.92,1345423.68,-1.16,68.8,27.49,17.81,52.54,45.33,35.57,19.1,1.84,0.6697,20433585,92.34,4.9,73.45,49.25,50.67,71.73,3235.13,576.27,8.42,5,0,1,8.83,3.02,1,38,392000,0,5,53.65,0,0
63,Jul.19,16149474.77,17294708.84,2553759.58,23.87,36.06,6513,948,0,-3.75,10.4,0.4858,38303.9,33641.23,38402.56,53.97,42.7,70.63,27.95,362000,1907500,570500,3994500,399500,3024500,7.24,38.15,11.41,7.99,79.89,56.12,39.3,4.58,1.21,0.1,1000000,51.33,0,70.04,62.96,92.74,84.23,3091.88,812.38,7.19,46.37,0,0,9.55,2.82,0,0,0,0,4.86,63.52,0,0
63,Mar.20,8684574.42,0,6106533.08,20.57,36.32,6275,3410,2610,0.05,-5.53,0.4426,36414.27,33124.64,38329.98,54.95,44.76,72.32,27.8,852500,1000000,986500,4750000,601500,3162000,17.05,20,19.73,12.03,95,53.71,30.14,16.15,1.56,0.4299,5337260,68.69,1.7,75.08,78.95,73.59,62.64,3858.29,653.32,18.5,5,0,0,9.27,5.07,0,0,0,0,4.43,56.33,0,0
63,Jun.21,25804560.07,0,6994577.28,19.75,33.55,4432,8361,199,-2.44,2.66,0.4787,40485.57,34240.92,39790.5,51.87,46.19,74.84,29.33,539000,1000000,250000,2378000,722000,1406000,10.78,20,5,14.44,47.56,44.02,44.62,11.36,1.68,0.1,1677370,31.54,0.3,20,80.59,100,83.94,1332.25,438.66,28.88,13.38,0,0,6.64,3.95,0,0,0,0,3.7,44.82,0,0
63,Apr.20,0,21686458.84,1199557.94,20.76,34.77,1959,2017,789,1.26,6.59,0.4913,34164.5,33896.74,39427.56,57.73,43.93,70.19,27.61,-837185.26,5663495.81,1688427.74,14664799.28,609145.99,12367225.55,-5.36,36.26,10.81,3.9,93.89,43.67,43.42,12.91,1.73,0.2339,11924556,95,0,79.21,100,64.42,80.51,2184.96,971.5,4.31,35.25,0,0,9.19,4.13,0,0,0,0,3.14,98,0,0
63,Aug.20,21238974.55,23713222.24,226402.3,19.25,35.52,6619,5132,2595,1.21,-7.85,0.4817,30265.51,34109.3,38576.75,50.6,44.48,74.57,27.01,7484141.76,11305780.64,1187582,10013691.42,2206527.36,6619582.06,31.51,47.6,5,9.29,42.16,51.21,37.16,11.63,1.51,0.239,13369240,57.09,7.2,89.86,98.41,67.33,70.36,2470.92,1365.45,5.71,56.53,0,0,8.2,4.33,1,79,646000,0,4.61,87.59,0,0
63,Apr.24,20148070.54,15758317.43,2972933.99,20.82,36.65,2376,2328,943,2.71,2.74,0.4229,36353.22,32839.93,38867.24,51.45,44.15,72.48,27.79,3309544.7,3678097.5,2012179.4,12666030.3,1503933.2,9149917.7,22.27,24.75,13.54,10.12,85.23,49.09,45.85,5.06,1.4,0.676,16403050,63.21,5.3,100,85.29,72.3,86.59,2603.43,515.35,16.2,30.24,0,0,14.16,6.12,0,0,0,0,4.22,68.74,0,0
63,Jan.20,19819645.7,3071069.24,6244458.64,21.75,34.31,6235,0,1755,2.7,0.26,0.4286,39740,32880.96,39121.91,55.89,45.47,71.81,29.47,4209959.23,5272933.61,2038039.65,6454464.32,751663.22,3664761.45,52.2,65.38,25.27,9.32,80.03,50.33,49.89,-0.22,1.24,0.8208,5581382,54.71,5,100,58.85,59.87,71.25,1771.21,398.89,2.01,23.13,0,0,4.84,1.73,1,21,479000,0,5,82.05,0,0
63,May.21,9589315.43,12114435.31,1863526.65,18.27,35.58,1653,0,2198,2.15,0.01,0.4504,37450.25,33390.76,38224.92,51.9,49.45,75.87,25.52,3168413.4,4309042.22,1354746.87,4735277.21,750413.7,2630116.64,47.5,64.6,20.31,11.25,70.99,58.35,40.53,1.12,1.07,0.7007,3046638,95,1.4,81.48,93.01,80.37,88.77,2089.43,1341.67,14.3,19.18,0,0,4.34,2.09,1,62,380000,0,3.38,91.85,0,0
63,Oct.23,3323562.95,1525948.23,4314294.66,20.44,35.9,9014,3356,1213,-1.07,0.04,0.3403,34448.35,33538.39,39273.65,48,43.33,74.38,30.1,3657950.36,3104869.3,322684.4,4499511.27,711841.79,3464985.08,56.68,48.11,5,11.03,69.72,53.69,47.67,-1.36,1.12,0.505,5231551,14.48,0,66.27,75.2,50.73,60.71,1646.76,833.98,19.82,71.56,1,0,5.92,3.42,0,0,0,0,2.99,91.97,0,0
63,May.22,15721526.77,5656960.08,472267.21,21.34,36.19,1767,3465,0,-2.01,0.6,0.4275,35112.38,33807.16,39580.68,51.5,40.81,73.91,29.33,3308295.74,7958559.49,735176.83,12838566,1982544.88,10120844.29,24.48,58.89,5.44,14.67,95,45.97,40.1,13.93,1.7,0.6701,10939905,67.84,1,75.62,51.04,85.95,91.17,4190.92,520.76,16.58,5,0,0,5.25,1.94,0,0,0,0,3.93,68.49,0,0
63,Apr.20,17592959.53,26346518.42,1884454.56,17.23,34.86,4612,5398,1167,1.83,-1.35,0.3584,39377.52,34753.8,38980.69,50.98,45.89,74.18,28.77,458102.1,3390811.78,535166,9884516.02,695715.8,8653634.22,4.28,31.68,5,6.5,92.35,56.34,45.95,-2.29,1.03,1.3056,9182295,51.31,0,50.33,40.94,52.09,69.06,2151.89,839.87,21.22,5,0,0,1,0.59,1,126,501000,0,5,68.77,0,0
63,Feb.24,23559914,12576720.6,0,18.67,33.84,11181,3528,764,-1.21,9.02,0.4311,34783.76,33574.53,38503.47,54,42,73.38,30.1,1797633.98,8506873.39,2386074.24,13469499.65,2603763.13,8479662.28,10.57,50.02,14.03,15.31,79.2,50.01,52.03,-2.04,1.2,0.9147,14208788,71.54,0,84.84,60.36,20,65.86,2255.01,648.86,9.6,30.19,0,0,6.21,2.74,0,0,0,0,3.37,79.39,0,0
63,Sep.18,14208740.44,15201923.6,0,21.51,34.8,8095,8925,1334,-2.19,-0.78,0.4737,38595.24,33287.46,39626.78,51.82,43.25,74.65,27.46,1639500,1459000,869000,4750000,638500,3242500,32.79,29.18,17.38,12.77,95,47.04,54.17,-1.21,1.29,0.7961,3721525,53.34,2.9,100,48.75,54.01,100,3298.39,1034.06,19.25,5,0,0,10.7,3.68,0,0,0,0,4.51,78.3,0,0
63,Feb.18,6797723.55,14689323.02,0,19.61,35.18,3411,0,1026,3.8,0.93,0.5292,38504.81,33722.37,38422.67,49.4,47.27,73.24,27.4,6222361.66,15466819.97,3585920.64,15584095.36,3730259.58,8267915.14,27.59,68.58,15.9,16.54,69.1,50.95,38.38,10.67,1.49,1.0944,20890470,63.87,6,79.77,95.97,59.43,79.47,1298.03,1072.23,20.96,37.44,0,0,14.52,6.14,1,32,227000,0,4.45,82.46,0,0
63,Jun.19,6152515.71,13760231.09,7499645.81,20.14,35.83,2687,4214,817,0.13,-2.18,0.4557,31991.17,32668.46,38554.54,53.43,41.88,73.16,25.76,662500,4000000,1141000,3493500,1250000,1102500,13.25,80,22.82,25,69.87,44.66,54.82,0.52,1.4,0.1051,1000000,90.6,2.9,64.07,75.63,100,78.93,2793.36,912.33,21.37,40.51,0,0,11.55,3.99,0,0,0,0,5,53.32,0,0
62,Apr.24,0,18885361.22,0,18.19,37.01,543,3681,0,1.2,1.53,0.4905,40581,33624.12,39298.84,53.62,40.79,75.73,28.66,867000,1347500,1777500,2860000,402500,680000,17.34,26.95,35.55,8.05,57.2,42.25,52.56,5.19,1.57,0.6654,1000000,95,0,97.32,52.89,36.44,54.81,2558.35,435.26,35.48,34.67,0,0,10.58,3.86,1,77,801000,0,3.57,50.87,0,0
62,Apr.23,13325909.65,25838507.32,3183421.68,19.88,32.08,894,0,1885,2.03,-4.21,0.4409,35113.16,33201.64,39068.91,51.17,48.7,71.69,26.08,1743000,3739500,1070500,4300500,379500,2850500,34.86,74.79,21.41,7.59,86.01,57.99,42.08,-0.07,1.05,0.3847,3972525,85.34,5.4,85.66,98.37,63.45,83.78,2150.63,1122.23,5.86,41.2,0,0,6.57,2.32,1,150,420000,0,4.04,64.23,0,0
62,Oct.21,20035116.75,33209188.02,6476590.94,18.05,35.78,7883,5162,1416,1.04,5.59,0.4184,36014.78,33258.38,38917.39,49.21,45.49,71.2,27.71,2990632.63,8479537.63,2314397.1,14436488.8,1393501.08,10728590.62,19.68,55.8,15.23,9.17,95,49.01,53.41,-2.42,1.21,0.4708,13793663,36.65,1.8,89.92,71.26,75.39,100,2464.86,328.91,11.61,61.35,0,0,15.38,5.1,1,54,553000,0,2.97,97.81,0,0
62,Dec.18,8552212.32,27168553.84,4442000.59,20.2,37.49,3421,6155,396,2.98,-2.3,0.4043,33341.03,33315.89,38577.09,55.62,43.12,71.71,24.71,2213500,3018000,1241000,2303500,202000,860500,44.27,60.36,24.82,4.04,46.07,55.16,43.88,0.96,1.15,0.6698,1000000,51.61,0.3,100,57.92,100,79.36,1487.61,881.42,18.28,20.19,0,0,12.85,3.39,1,35,249000,0,4.83,60.36,0,0
62,Feb.22,18004805.68,0,5942619.32,19.6,34.09,3280,7705,1200,4.24,-3.06,0.4449,38274.16,33449.38,38370.1,54.69,42.54,73.11,27.57,1491059.81,4161763.42,622832,9853202.24,1501025.12,7729345.12,11.97,33.41,5,12.05,79.1,55.08,44.55,0.37,1.13,0.4172,6780150,87.16,6.7,78.62,65,63.41,70.52,3634.62,1165.35,11.66,63.98,0,0,14.64,5.11,0,0,0,0,4.24,98,0,0
62,Jun.20,18866356.17,9645778.81,7581961.37,19.27,34.68,11534,3610,1277,-5.3,2.49,0.3985,37159.9,33624.03,38577.22,53.9,42.44,71.57,27.94,1647644.33,15629621.02,3537835.29,16298715.16,629366.68,12131513.19,7.88,74.75,16.92,3.01,77.95,40.1,59.91,-0.01,1.5,0.8197,15922209,88.06,3.4,81.88,37.29,100,98.04,1607.99,979.6,24.39,32.06,0,0,8.6,4.18,0,0,0,0,4.72,84.28,0,0
62,Aug.24,425722.8,0,1688993.14,19.69,33.92,4764,3734,1136,-2.29,-5.63,0.5655,33571.15,33447.4,39005.37,53.26,50.25,74.92,25.28,4516311.01,7585268.8,2204813.25,13995229.9,1429572.46,10360844.19,25.4,42.66,12.4,8.04,78.71,48.05,39.87,12.08,1.6,0.8999,6711334,59.9,6.9,77.26,70.12,40.25,50.45,3061.16,1347.5,7.82,24.42,0,0,5.43,2.16,0,0,0,0,4.74,98,0,0
62,Jun.23,14771384.62,14493405.7,5520113.64,25.08,36.84,8194,4179,257,1.56,6.61,0.4472,32462.23,34366.64,38738.56,55.38,45.05,73.55,25.4,4016871.13,3635780.19,3241122.91,11690488.62,1534230.18,6915135.53,32.57,29.48,26.28,12.44,94.79,51.29,49.15,-0.44,1.21,0.4978,12833990,56.64,0,42.84,100,50.82,100,2003.39,943.02,11.95,9.98,0,0,11.42,4.71,0,0,0,0,3.61,42.99,0,0
62,May.22,0,17714681.67,4729679.28,21.1,37.43,1084,0,1363,2.38,-3.2,0.4905,41334.53,32668.1,38287.41,52.64,43.06,71.01,25.2,935392.34,5368842.81,644209.6,6395712.91,1931340.38,3820162.93,7.26,41.67,5,14.99,49.64,51.51,37.23,11.26,1.49,0.1158,10001804,62.68,3.9,100,89.27,83.46,96.59,2269.23,761.18,18.45,44.71,0,0,4.64,2.45,0,0,0,0,4.92,62.19,0,0
62,Apr.20,5501167.49,0,0,20.39,34.11,2683,848,873,-0.72,0.94,0.4366,35334.49,33090.34,38662.22,55.9,45.05,70.89,24.43,848000,1056000,999000,4119500,237000,2883500,16.96,21.12,19.98,4.74,82.39,37.68,41.29,21.03,2.08,0.4695,1197320,56.97,3.1,53.1,100,87.52,95.28,1830.02,666.28,14.63,48.33,0,0,5.07,1.66,0,0,0,0,3.86,86.03,0,0
62,Feb.23,1553326.91,18596365.76,0,19.61,33.89,4652,2459,1143,3.79,-6.32,0.5141,35847.43,34338.25,38354.87,55.31,47.82,73.3,27.42,5724229.34,10749847.94,4159818.96,18908268,3073091.14,11675357.9,28.76,54.01,20.9,15.44,95,52.84,44.61,2.55,1.24,0.9515,1000000,95,0,91.05,68.94,25.63,100,2484.82,1128.78,9.3,57.04,0,0,12.68,4.95,0,0,0,0,3.78,79,0,0
62,Feb.20,24068625.32,6157804,9444081.98,19.76,32.5,0,3964,1330,-2.63,9.51,0.5051,35857.32,33658.47,39308.72,50.96,44.39,73.68,29.28,5223567.46,11481303.95,4481399.1,8161824.16,1249113.96,2431311.1,25.76,56.62,22.1,6.16,40.25,51.67,36.98,11.35,1.49,0.1,17720478,93.89,0.9,77.21,81.03,83.23,81.7,2956.11,1123.65,16.16,40.09,0,0,9.18,4.86,1,3,303000,0,3.32,89.14,0,0
62,Jun.19,10504741,23699808.85,5970597.62,17.17,36.83,0,6276,1188,3.65,5.16,0.3882,38482.58,33536.48,38742.18,54.34,46.07,73.09,28.22,-1825212.18,11252474.04,818480.8,9857782.76,820117.76,8219184.2,-11.15,68.74,5,5.01,60.22,55.31,32.11,12.58,1.43,0.6219,8281672,95,0.4,47.89,88.4,41.06,100,3345.32,741.48,3.54,15.6,0,0,1,0.5,0,0,0,0,2.94,68.6,0,0
62,May.22,4618557.51,4858834.7,7648845.59,18.87,33.17,3962,3336,0,0.67,5.64,0.4487,30479.06,33784.33,39731.71,52.87,43.91,76.06,27.02,1386000,3516500,956000,2326500,100000,1270500,27.72,70.33,19.12,2,46.53,44.14,38.14,17.72,1.84,0.1,1000000,79.82,0,81.05,68.78,61.18,71.59,4041.97,557.51,8.32,74.57,0,0,1,0.48,0,0,0,0,3.75,92.97,0,0
62,Sep.23,16081447.24,33715227.7,7645808.91,19.72,37.06,2289,3925,685,2.28,-4.1,0.4662,35227.17,33598.33,38908.51,50.08,46.71,69.8,25.41,556714.73,14972457.89,6508583.57,18326324.66,452613.6,11365127.49,2.46,66.16,28.76,2,80.98,56.05,41.04,2.91,1.17,0.1304,19301555,29.55,0,98.37,48.59,25.35,83.51,1758.29,706.39,22.58,12.86,0,0,1,0.37,0,0,0,0,4,91.15,0,0
62,Nov.23,3570955.68,6553110.76,502391.55,19.18,36.87,4533,0,1154,-0.32,-2.55,0.4647,39050.85,32756.38,38098.52,48.18,44.03,73.26,25.56,18067236.45,12099986.48,2231634.68,23119443.2,2550439.63,18337368.89,74.24,49.72,9.17,10.48,95,50.11,38.09,11.8,1.54,0.5947,15429162,61.86,5.4,74.04,100,90.62,86.9,2372.09,806.8,33.65,61.36,0,0,11.56,5.62,0,0,0,0,3.83,71.14,0,0
62,Jul.23,17614113.12,15232402.47,6908825.09,19.48,36.62,3586,5126,1711,-1.69,-3.6,0.5149,34939.17,33638.74,38289.32,46.53,43.94,71.52,29.93,604500,1459500,851000,4750000,643500,3255500,12.09,29.19,17.02,12.87,95,45.26,31.13,23.61,1.96,0.197,3567910,56.67,0.5,54.91,86.88,100,100,4387.34,1143.02,12.24,41.27,0,0,1,0.56,0,0,0,0,2.85,64.64,0,0
62,May.19,11609869.17,0,4900815.64,20.66,35.85,1321,596,793,2.54,-0.17,0.4891,30065.06,33648.94,39262.7,51.12,41.6,72.47,29.18,4309657.58,8153805.64,2541829.76,17548970,3260413.9,11746726.34,23.33,44.14,13.76,17.65,95,50.55,43.58,5.87,1.38,0.1605,23728045,10,1.4,59.75,68.46,100,67.42,1903.93,889.85,6.55,5,0,0,9.43,5.16,0,0,0,0,4.54,63.14,0,0
62,Aug.23,23482339.71,27625674.66,2355379.21,20.01,32.51,8931,1130,2060,1.55,-8.03,0.4089,35771.69,33202.05,38632.79,51.57,41.98,71.21,23.91,6864436.31,14102555.82,5343138.38,10711070.9,662357.89,4705574.63,38.76,79.63,30.17,3.74,60.48,46.93,43.14,9.93,1.58,0.8432,12557403,73.29,4.6,72.32,69.42,71.98,83.54,1336.23,963.03,25.9,40.59,0,0,9,3.23,1,205,970000,1,3.89,68.1,0,0
62,Sep.21,18104690.49,13796672.01,2681085.31,20.65,34.04,8722,6730,2590,1.1,-0.6,0.5512,39545.76,34446.38,38077.5,51.81,45.38,74.75,29.11,1131217.03,4903029.49,1710302.14,4965103.49,1148369.06,2106432.29,13.85,60.03,20.94,14.06,60.79,40.14,43.69,16.17,1.9,0.7712,7309204,76.05,1.5,63.1,70.24,74.48,70.03,2269.17,775.59,10.8,54.09,0,0,5.85,2.52,1,118,357000,0,4.18,69.98,0,0
62,Mar.23,12186107.26,17914288.66,1223865.15,20.18,35.52,2458,0,1620,2.66,3.34,0.4918,35341.4,34840.08,39153.57,53.87,48.81,76.42,27.92,2585951.04,13064416.39,6735341.15,21682731.6,4341111.11,10606279.34,11.33,57.24,29.51,19.02,95,46.95,53.75,-0.7,1.31,0.7617,18245446,80.88,6.4,66.52,100,77.18,63.58,3264.45,569.93,34.19,24.56,1,0,9.12,4.08,1,67,920000,0,5,61.09,0,0
62,Dec.18,6801471.68,11308043,3165873.88,18.87,35.69,4436,1100,1291,0.55,1.12,0.4503,38524.33,33117,39437.71,49.3,44.41,72.92,29.4,3302300.01,12135232,2351201.2,12564515.83,1501734.96,8711579.67,21.77,80,15.5,9.9,82.83,53.17,51.29,-4.46,1.06,0.375,13343490,62.24,1.2,87.06,70.3,25.53,52.39,2861.64,557.45,17.37,5,0,0,7.6,4.13,0,0,0,0,4.88,84.87,1,0
62,Aug.23,30804452.25,4487243.54,4626870.17,19.03,33.34,4428,1161,1761,-2.03,-10.46,0.4547,36044.86,32884.61,38405.41,47.58,46.47,72.59,27.93,2214410.64,3651421.8,990359.82,7289651.37,919687.14,5379604.41,23.5,38.75,10.51,9.76,77.36,42.5,47.78,9.72,1.68,0.4924,9186788,95,0,82.21,48.91,59.36,69.49,2410.74,704.98,22.6,31.17,0,0,10.46,4.65,0,0,0,0,3.98,40.79,0,0
62,May.25,16662632.55,6842011.02,1551293.31,18.96,35.96,10198,3820,816,-3.89,-4.12,0.4296,36973.28,32966.83,37721.8,56.15,48.22,75.06,25.16,2676394.02,3069259.2,3716872.89,14578981.2,653752.21,10208356.1,17.44,20,24.22,4.26,95,54.25,26.7,19.05,1.62,0.6026,6627202,95,5,71.66,80.48,49.28,88.82,3154.6,1147.5,7.96,5.26,0,0,10.07,3.92,0,0,0,0,4,25.89,0,0
62,Mar.18,2051008.8,3183804.14,6896045.62,19.16,32.8,10658,4929,1345,3.29,-5.49,0.3763,33569.69,33330.04,38769,50.09,44.29,71.37,28.13,522500,2090500,1224000,3706000,273500,2208500,10.45,41.81,24.48,5.47,74.12,50.29,48.82,0.89,1.27,0.5488,12842755,62.6,1.9,66.5,54.04,82.51,83.07,2359.83,1352.18,5.7,5,0,0,4.7,1.94,0,0,0,0,3.92,86.27,0,0
62,Sep.18,9468601.45,7893041.92,7260786.69,21.41,35.44,11233,6831,1663,-7.25,4.79,0.4744,36782.33,33843.55,38734.46,52.28,44.95,69.73,27.77,2157630.29,8103249.21,2962766.18,13876458.57,334775.84,10578916.55,12.89,48.41,17.7,2,82.9,55.4,44.37,0.23,1.12,0.5736,10906384,34.88,4.9,54.92,100,87.91,77.92,2013.81,948.71,13.28,73.21,0,0,11.42,6.68,1,106,957000,0,2.93,53.3,0,0
62,Mar.23,8911497.5,17618451.55,5705211.91,20.44,36.22,5585,0,2300,0.08,-2.05,0.3858,33006.83,33419.18,39542.52,46.05,47.19,72.95,29.99,-709680.62,2609793.24,1795459.26,8383170.45,1455335.83,5132375.36,-6.51,23.94,16.47,13.35,76.9,50.16,45.14,4.7,1.36,0.3238,7615769,33.28,0,100,41.34,49.44,86.7,2258.73,590,5.15,13.07,0,0,1.78,0.55,1,6,515000,0,3.22,98,0,0
62,Sep.18,15281742.91,14521212.94,6529861.69,22.04,35.17,5205,9420,1962,-1.71,-4.36,0.5191,34763.59,33897.43,39730,47.84,44.28,73.57,23.87,2104993.84,3944294.59,1572139.75,11847562.95,424228.19,9851195.01,14.34,26.87,10.71,2.89,80.71,54.95,37.86,7.19,1.31,1.5689,10131902,47.88,0.7,54.88,64.48,92.19,96.32,2703.21,1177.26,22.45,49.81,0,0,6.69,3.56,0,0,0,0,3.76,90.03,0,0
62,May.24,7099235.64,1454671.24,0,20.26,36.9,7269,4735,3091,-3.3,-1.54,0.4884,34085.96,33901.93,38478.08,49.64,48.12,72.74,29.49,1721960.61,11875590.4,3815033.42,14102263.6,494321.45,9792908.73,11.6,80,25.7,3.33,95,30.37,55.94,13.69,2.08,0.9019,6157416,50.21,3.6,44.95,66.52,46,72.9,3967.28,489.26,14.31,5,1,0,6.35,1.63,1,183,990000,0,4.6,98,0,0
62,Mar.24,13077486.06,7608177.87,1308467.81,18.13,34.59,2807,3800,1644,1.53,8.14,0.4671,29842.47,33721.8,38894.25,52.18,48.27,68.2,25.67,6369559.56,4738672.33,3193179.2,11409211.08,1229115.01,6986916.87,45.5,33.85,22.81,8.78,81.5,49.19,50.9,-0.09,1.27,0.4237,5140589,59.81,1.9,41.03,59.79,86.09,54.01,1875.25,644.14,15.3,34.6,0,0,9.34,5.79,1,35,981000,0,4.49,75.88,0,0
